city,lat,lng,country,iso2,admin_name,capital,population,population_proper
Caldas de Estrach,41.5719,2.5286,Spain,ES,Catalonia,,3148,3148
Fuente de San Luis,39.4442,-0.3675,Spain,ES,Valencia,,3032,3032
Castilleja de Guzmán,37.4000,-6.0500,Spain,ES,Andalusia,,2866,2866
Masalfasar,39.5611,-0.3250,Spain,ES,Valencia,,2587,2587
Almoines,38.9433,-0.1822,Spain,ES,Valencia,,2528,2473
Benisanó,39.6133,-0.5753,Spain,ES,Valencia,,2345,2345
Benirredrá,38.9611,-0.1919,Spain,ES,Valencia,,1548,1548
El Puente del Arzobispo,39.8000,-5.1667,Spain,ES,Castille-La Mancha,,1190,1153
Palmera,38.9417,-0.1517,Spain,ES,Valencia,,1040,1040
Hortaleza,40.4667,-3.6333,Spain,ES,Madrid,,1039,1039
