city,lat,lng,country,iso2,admin_name,capital,population,population_proper
Hostivice,50.0814,14.2525,Czechia,CZ,Středočeský Kraj,,8917,8777
Roztoky,50.1585,14.3977,Czechia,CZ,Středočeský Kraj,,8783,8611
Lovosice,50.5151,14.0511,Czechia,CZ,Ústecký Kraj,,8715,8605
Duchcov,50.6039,13.7464,Czechia,CZ,Ústecký Kraj,,8589,8589
Semily,50.6020,15.3356,Czechia,CZ,Liberecký Kraj,,8311,8120
Výškovice,49.8156,18.2667,Czechia,CZ,Moravskoslezský Kraj,,8057,8057
Šlapanice,49.1687,16.7273,Czechia,CZ,Jihomoravský Kraj,,7703,7640
Rychvald,49.8662,18.3763,Czechia,CZ,Moravskoslezský Kraj,,7614,7614
Petřvald,49.8310,18.3894,Czechia,CZ,Moravskoslezský Kraj,,7396,7396
Černošice,49.9531,14.3253,Czechia,CZ,Středočeský Kraj,,7382,7329
Vratimov,49.7699,18.3102,Czechia,CZ,Moravskoslezský Kraj,,7356,7276
Sezimovo Ústí,49.3853,14.6848,Czechia,CZ,Jihočeský Kraj,,7176,7018
Slavkov u Brna,49.1533,16.8765,Czechia,CZ,Jihomoravský Kraj,,7045,6992
Úvaly,50.0740,14.7309,Czechia,CZ,Středočeský Kraj,,7035,7035
Hořovice,49.8361,13.9050,Czechia,CZ,Středočeský Kraj,,6939,6882
Rosice,49.1824,16.3879,Czechia,CZ,Jihomoravský Kraj,,6466,6466
Odolena Voda,50.2335,14.4109,Czechia,CZ,Středočeský Kraj,,6200,6163
Tanvald,50.7374,15.3060,Czechia,CZ,Liberecký Kraj,,6146,5958
Nové Strašecí,50.1528,13.9005,Czechia,CZ,Středočeský Kraj,,5602,5573
Jablunkov,49.5767,18.7647,Czechia,CZ,Moravskoslezský Kraj,,5445,5284
Modřice,49.1279,16.6144,Czechia,CZ,Jihomoravský Kraj,,5410,5263
Kosmonosy,50.4386,14.9301,Czechia,CZ,Středočeský Kraj,,5176,4755
Rudná,50.0351,14.2344,Czechia,CZ,Středočeský Kraj,,5157,5090
Ludgeřovice,49.8904,18.2401,Czechia,CZ,Moravskoslezský Kraj,,4978,4938
Pečky,50.0905,15.0302,Czechia,CZ,Středočeský Kraj,,4811,4771
Horoměřice,50.1318,14.3389,Czechia,CZ,Středočeský Kraj,,4653,4511
Adamov,49.3006,16.6586,Czechia,CZ,Jihomoravský Kraj,,4515,4429
Horní Suchá,49.7978,18.4819,Czechia,CZ,Moravskoslezský Kraj,,4433,4433
Vejprnice,49.7300,13.2763,Czechia,CZ,Plzeňský Kraj,,4424,4424
Hostinné,50.5411,15.7233,Czechia,CZ,Královéhradecký Kraj,,4352,4265
Chýně,50.0608,14.2270,Czechia,CZ,Středočeský Kraj,,4309,4309
Vesec,50.7389,15.0661,Czechia,CZ,Liberecký Kraj,,4090,4090
Šestajovice,50.1085,14.6802,Czechia,CZ,Středočeský Kraj,,3988,3957
Rajhrad,49.0902,16.6039,Czechia,CZ,Jihomoravský Kraj,,3974,3956
Mnichovice,49.9361,14.7091,Czechia,CZ,Středočeský Kraj,,3964,3964
Židlochovice,49.0396,16.6188,Czechia,CZ,Jihomoravský Kraj,,3823,3679
Zbýšov,49.1553,16.3495,Czechia,CZ,Jihomoravský Kraj,,3740,3684
Buštěhrad,50.1553,14.1886,Czechia,CZ,Středočeský Kraj,,3703,3703
Velké Přílepy,50.1606,14.3145,Czechia,CZ,Středočeský Kraj,,3556,3461
Libčice nad Vltavou,50.1991,14.3628,Czechia,CZ,Středočeský Kraj,,3476,3456
Moravany,49.1456,16.5762,Czechia,CZ,Jihomoravský Kraj,,3394,3382
Trmice,50.6429,13.9946,Czechia,CZ,Ústecký Kraj,,3353,3251
Tlučná,49.7244,13.2354,Czechia,CZ,Plzeňský Kraj,,3293,3256
Jablonné nad Orlicí,50.0297,16.6006,Czechia,CZ,Pardubický Kraj,,3137,2904
Líbeznice,50.1920,14.4937,Czechia,CZ,Středočeský Kraj,,3056,3030
Čerčany,49.8530,14.7030,Czechia,CZ,Středočeský Kraj,,2923,2923
Srubec,48.9481,14.5413,Czechia,CZ,Jihočeský Kraj,,2901,2901
Hrádek,49.7131,13.6547,Czechia,CZ,Plzeňský Kraj,,2824,2728
Vestec,49.9806,14.5049,Czechia,CZ,Středočeský Kraj,,2822,2729
Dolní Jirčany,49.9483,14.5206,Czechia,CZ,Středočeský Kraj,,2796,2796
Mukařov,49.9912,14.7416,Czechia,CZ,Středočeský Kraj,,2772,2772
Proboštov,50.6678,13.8361,Czechia,CZ,Ústecký Kraj,,2696,2696
Litvínovice,48.9621,14.4515,Czechia,CZ,Jihočeský Kraj,,2691,2691
Vrané nad Vltavou,49.9359,14.3771,Czechia,CZ,Středočeský Kraj,,2663,2623
Rudolfov,48.9935,14.5418,Czechia,CZ,Jihočeský Kraj,,2572,2530
Hovorčovice,50.1787,14.5180,Czechia,CZ,Středočeský Kraj,,2555,2496
Zastávka,49.1880,16.3631,Czechia,CZ,Jihomoravský Kraj,,2528,2525
