city,lat,lng,country,iso2,admin_name,capital,population,population_proper
Schimatári,38.3464,23.5811,Greece,GR,Stereá Elláda,minor,4035,4035
Spétses,37.2591,23.1364,Greece,GR,Attikí,minor,4027,4027
Katsikás,39.6228,20.8875,Greece,GR,Ípeiros,,3885,3885
Néa Raidestós,40.5239,23.0508,Greece,GR,Kentrikí Makedonía,,3869,3869
Potamós,39.6239,19.8792,Greece,GR,Ionía Nísia,,3840,3840
Irákleia,41.1831,23.2819,Greece,GR,Kentrikí Makedonía,minor,3786,3786
Lixoúri,38.2000,20.4333,Greece,GR,Ionía Nísia,,3752,3752
Stavrós,40.6642,23.6961,Greece,GR,Kentrikí Makedonía,minor,3672,3672
Amýntaio,40.6897,21.6797,Greece,GR,Dytikí Makedonía,minor,3671,3671
Vartholomió,37.8622,21.2058,Greece,GR,Dytikí Elláda,,3603,3603
Lagyná,40.7233,23.0050,Greece,GR,Kentrikí Makedonía,,3591,3591
Néa Péramos,40.8389,24.3036,Greece,GR,Anatolikí Makedonía kai Thráki,,3514,3514
Vracháti,37.9557,22.8028,Greece,GR,Pelopónnisos,,3338,3338
Thásos,40.7781,24.7094,Greece,GR,Anatolikí Makedonía kai Thráki,minor,3234,3234
Mália,35.2836,25.4625,Greece,GR,Kríti,,3224,3224
Zacháro,37.4861,21.6494,Greece,GR,Dytikí Elláda,minor,3145,3145
Kallithéa,40.2750,22.5750,Greece,GR,Kentrikí Makedonía,,3134,3134
Vélo,37.9757,22.7605,Greece,GR,Pelopónnisos,,3096,3096
Neápoli,36.5111,23.0566,Greece,GR,Pelopónnisos,,3090,3090
Ntráfi,38.0333,23.9000,Greece,GR,Attikí,,3055,3055
Maniákoi,40.5019,21.2447,Greece,GR,Dytikí Makedonía,,3055,3055
Liménas Chersonísou,35.3167,25.3900,Greece,GR,Kríti,,2968,2968
Néo Rýsi,40.4961,22.9881,Greece,GR,Kentrikí Makedonía,,2952,2952
Lefkímmi,39.4167,20.0667,Greece,GR,Ionía Nísia,,2935,2935
Saronída,37.7333,23.9000,Greece,GR,Attikí,,2932,2932
Néa Kíos,37.5875,22.7444,Greece,GR,Pelopónnisos,,2778,2778
Kárpathos,35.5075,27.2136,Greece,GR,Nótio Aigaío,minor,2707,2707
Spercheiáda,38.9082,22.1271,Greece,GR,Stereá Elláda,minor,2691,2691
Kanaláki,39.2325,20.5986,Greece,GR,Ípeiros,minor,2513,2513
Filiátes,39.6011,20.3119,Greece,GR,Ípeiros,minor,2512,2512
Mouzáki,39.4297,21.6636,Greece,GR,Thessalía,minor,1961,1961
Sámos,37.7475,26.9825,Greece,GR,Vóreio Aigaío,minor,1888,1888
Kréstena,37.5917,21.6200,Greece,GR,Dytikí Elláda,minor,1864,1864
Firá,36.4200,25.4317,Greece,GR,Nótio Aigaío,minor,1616,1616
Archaía Olympía,37.6443,21.6253,Greece,GR,Dytikí Elláda,minor,835,835
Pezá,35.2178,25.1928,Greece,GR,Kríti,minor,441,441
Zákynthos,37.8000,20.7500,Greece,GR,Ionía Nísia,minor,,
Ágios Stéfanos,38.1408,23.8591,Greece,GR,Attikí,minor,,
Náxos,37.1021,25.3780,Greece,GR,Nótio Aigaío,minor,,
Zevgolatió,38.0815,22.6193,Greece,GR,Pelopónnisos,minor,,
Moíres,35.0517,24.8750,Greece,GR,Kríti,minor,,
Pérama,35.3695,24.7039,Greece,GR,Kríti,minor,,
Igoumenítsa,39.5034,20.2673,Greece,GR,Ípeiros,minor,,
Goúrnes,35.3248,25.2776,Greece,GR,Kríti,minor,,
Gastoúni,37.8506,21.2534,Greece,GR,Dytikí Elláda,minor,,
Eleoúsa,39.7059,20.7928,Greece,GR,Ípeiros,minor,,
Árgos Orestikó,40.4525,21.2592,Greece,GR,Dytikí Makedonía,minor,,
Markópoulo,37.8833,23.9333,Greece,GR,Attikí,minor,,
Geráni,35.5168,23.8780,Greece,GR,Kríti,minor,,
Ándros,37.8362,24.9352,Greece,GR,Nótio Aigaío,minor,,
Stylída,38.9144,22.6138,Greece,GR,Stereá Elláda,minor,,
