city,lat,lng,country,iso2,admin_name,capital,population,population_proper
Istebné,49.2118,19.2215,Slovakia,SK,Žilina,,1360,1359
Nová Ves nad Žitavou,48.2833,18.3333,Slovakia,SK,Nitra,,1357,1338
Sverepec,49.0833,18.4083,Slovakia,SK,Nitra,,1356,1356
Mirkovce,48.8883,21.3264,Slovakia,SK,Prešov,,1356,1356
Hencovce,48.8722,21.7300,Slovakia,SK,Prešov,,1355,1311
Trebatice,48.5967,17.7528,Slovakia,SK,Trnava,,1353,1340
Košické Olšany,48.7317,21.3431,Slovakia,SK,Košice,,1348,1348
Podvysoká,49.4150,18.6700,Slovakia,SK,Žilina,,1347,1347
Mojzesovo,48.1333,18.2375,Slovakia,SK,Nitra,,1346,1346
Kavečany,48.7747,21.2050,Slovakia,SK,Košice,,1346,1346
Liptovský Svätý Peter,49.0534,19.7345,Slovakia,SK,Žilina,,1340,1303
Košťany nad Turcom,49.0281,18.9050,Slovakia,SK,Žilina,,1336,1336
Vyšná Šebastová,49.0142,21.3261,Slovakia,SK,Prešov,,1335,1335
Brekov,48.9056,21.8361,Slovakia,SK,Prešov,,1332,1332
Hrubá Borša,48.1806,17.4819,Slovakia,SK,Bratislava,,1323,1323
Pravenec,48.8553,18.6494,Slovakia,SK,Nitra,,1321,1321
Vlkanová,48.6694,19.1472,Slovakia,SK,Banská Bystrica,,1320,1293
Výborná,49.2339,20.3969,Slovakia,SK,Prešov,,1316,1316
Lubeník,48.6542,20.1958,Slovakia,SK,Banská Bystrica,,1313,1313
Čičava,48.9237,21.6654,Slovakia,SK,Prešov,,1311,1288
Chminianska Nová Ves,49.0028,21.0819,Slovakia,SK,Prešov,,1293,1259
Vydrník,49.0011,20.4042,Slovakia,SK,Prešov,,1288,1288
Budimír,48.8000,21.3000,Slovakia,SK,Košice,,1288,1288
Družstevná pri Hornáde,48.7950,21.2417,Slovakia,SK,Košice,,1259,1247
Čechynce,48.2564,18.1603,Slovakia,SK,Nitra,,1255,1255
Pohronský Ruskov,47.9833,18.6667,Slovakia,SK,Nitra,,1254,1241
Kokšov-Bakša,48.6472,21.3250,Slovakia,SK,Košice,,1251,1251
Vtáčkovce,48.8417,21.3792,Slovakia,SK,Košice,,1243,1243
Žabokreky,49.0246,18.9244,Slovakia,SK,Žilina,,1243,1206
Kračúnovce,49.0944,21.4875,Slovakia,SK,Prešov,,1239,1239
Dolné Kočkovce,49.0933,18.3256,Slovakia,SK,Nitra,,1218,1218
Tureň,48.1911,17.3894,Slovakia,SK,Bratislava,,1214,1214
Brvnište,49.2144,18.4272,Slovakia,SK,Nitra,,1214,1214
Malý Lapáš,48.3000,18.1833,Slovakia,SK,Nitra,,1206,1206
Vyšný Žipov,48.9856,21.5872,Slovakia,SK,Prešov,,1205,1142
Hvozdnica,49.2100,18.4890,Slovakia,SK,Žilina,,1199,1199
Vŕbnica,48.6772,21.8833,Slovakia,SK,Košice,,1194,1194
Jasenica,49.1797,18.4500,Slovakia,SK,Nitra,,1191,1191
Jamník,48.9433,20.6625,Slovakia,SK,Prešov,,1186,1186
Malé Dvorníky,48.0111,17.6431,Slovakia,SK,Trnava,,1182,1182
Šarišské Dravce,49.1750,20.8631,Slovakia,SK,Prešov,,1182,1182
Kechnec,48.5542,21.2597,Slovakia,SK,Košice,,1174,1137
Dunajov,49.3606,18.8217,Slovakia,SK,Žilina,,1173,1136
Dolné Obdokovce,48.3167,18.2167,Slovakia,SK,Nitra,,1169,1140
Čakajovce,48.3667,18.0333,Slovakia,SK,Nitra,,1165,1163
Pobedim,48.6514,17.8028,Slovakia,SK,Nitra,,1158,1158
Zvolenské Nemce,48.7625,19.1853,Slovakia,SK,Banská Bystrica,,1156,1142
Kráľovce,48.8033,21.3300,Slovakia,SK,Košice,,1149,1149
Borša,48.3957,21.7075,Slovakia,SK,Košice,,1147,1147
Fričovce,49.0167,20.9667,Slovakia,SK,Prešov,,1144,1136
Opoj,48.3000,17.6500,Slovakia,SK,Trnava,,1139,1139
Bohdanovce,48.6564,21.4011,Slovakia,SK,Košice,,1127,1127
Kľačany,48.3886,17.8736,Slovakia,SK,Trnava,,1127,1127
