city,lat,lng,country,iso2,admin_name,capital,population,population_proper
Nyúl,47.5813,17.6807,Hungary,HU,Győr-Moson-Sopron,,4572,4572
Kótaj,48.0500,21.7167,Hungary,HU,Szabolcs-Szatmár-Bereg,,4489,4489
Telki,47.5500,18.8333,Hungary,HU,Pest,,4479,4479
Tab,46.7327,18.0356,Hungary,HU,Somogy,minor,4286,4171
Ceglédbercel,47.2225,19.6664,Hungary,HU,Pest,,4284,4244
Záhony,48.4069,22.1744,Hungary,HU,Szabolcs-Szatmár-Bereg,minor,4236,4122
Pilisszentiván,47.6167,18.9000,Hungary,HU,Pest,,4226,4208
Mende,47.4167,19.4500,Hungary,HU,Pest,,4188,4188
Szirmabesenyő,48.1496,20.7958,Hungary,HU,Borsod-Abaúj-Zemplén,,4181,4171
Hernád,47.1633,19.4053,Hungary,HU,Pest,,4178,4178
Mályi,48.0167,20.8333,Hungary,HU,Borsod-Abaúj-Zemplén,,4157,4157
Pannonhalma,47.5468,17.7499,Hungary,HU,Győr-Moson-Sopron,minor,4121,4121
Ecser,47.4444,19.3260,Hungary,HU,Pest,,4098,4098
Pilisborosjenő,47.6167,19.0000,Hungary,HU,Pest,,4097,4097
Tokod,47.7299,18.6745,Hungary,HU,Komárom-Esztergom,,4036,4006
Leányfalu,47.7267,19.0894,Hungary,HU,Pest,,3946,3946
Sződ,47.7167,19.2000,Hungary,HU,Pest,,3851,3851
Tokaj,48.1200,21.4100,Hungary,HU,Borsod-Abaúj-Zemplén,minor,3850,3850
Bóly,45.9673,18.5182,Hungary,HU,Baranya,minor,3828,3828
Vámosszabadi,47.7667,17.6500,Hungary,HU,Győr-Moson-Sopron,,3825,3825
Bag,47.6357,19.4837,Hungary,HU,Pest,,3810,3810
Felsőpakony,47.3500,19.2500,Hungary,HU,Pest,,3809,3809
Gyenesdiás,46.7707,17.2930,Hungary,HU,Zala,,3760,3760
Bük,47.3845,16.7509,Hungary,HU,Vas,,3731,3731
Ajak,48.1833,22.0333,Hungary,HU,Szabolcs-Szatmár-Bereg,,3730,3394
Csobánka,47.6425,18.9678,Hungary,HU,Pest,,3550,3550
Nyírpazony,47.9833,21.8000,Hungary,HU,Szabolcs-Szatmár-Bereg,,3539,3539
Tuzsér,48.3358,22.1203,Hungary,HU,Szabolcs-Szatmár-Bereg,,3444,3362
Herend,47.1333,17.7500,Hungary,HU,Veszprém,,3390,3390
Vértesszőlős,47.6188,18.3803,Hungary,HU,Komárom-Esztergom,,3364,3364
Abda,47.6951,17.5419,Hungary,HU,Győr-Moson-Sopron,,3317,3317
Cserszegtomaj,46.8061,17.2312,Hungary,HU,Zala,,3259,3259
Hévizgyörk,47.6316,19.5200,Hungary,HU,Pest,,3239,3239
Gönyů,47.7333,17.8333,Hungary,HU,Győr-Moson-Sopron,,3168,3168
Csolnok,47.6935,18.7130,Hungary,HU,Komárom-Esztergom,,3111,3107
Kakucs,47.2500,19.3667,Hungary,HU,Pest,,3109,3109
Múcsony,48.2687,20.6819,Hungary,HU,Borsod-Abaúj-Zemplén,,3081,2890
Harka,47.6333,16.6000,Hungary,HU,Győr-Moson-Sopron,,3080,3080
Pilisszántó,47.6698,18.8867,Hungary,HU,Pest,,3017,3017
Sásd,46.2544,18.1058,Hungary,HU,Baranya,minor,2949,2949
Herceghalom,47.4971,18.7452,Hungary,HU,Pest,,2850,2850
Sajólád,48.0436,20.9030,Hungary,HU,Borsod-Abaúj-Zemplén,,2811,2804
Sajóbábony,48.1742,20.7373,Hungary,HU,Borsod-Abaúj-Zemplén,,2786,2534
Sárisáp,47.6747,18.6810,Hungary,HU,Komárom-Esztergom,,2715,2715
Rétság,47.9296,19.1367,Hungary,HU,Nógrád,minor,2707,2707
Andornaktálya,47.8444,20.4117,Hungary,HU,Heves,,2643,2643
Forró,48.3242,21.0880,Hungary,HU,Borsod-Abaúj-Zemplén,,2638,2638
Répcelak,47.4211,17.0184,Hungary,HU,Vas,,2625,2581
Pócsmegyer,47.7167,19.1000,Hungary,HU,Pest,,2619,2619
Úrhida,47.1306,18.3319,Hungary,HU,Fejér,,2611,2611
Petőfibánya,47.7667,19.7167,Hungary,HU,Heves,,2584,2457
Péteri,47.3833,19.4167,Hungary,HU,Pest,,2566,2566
Szigetcsép,47.2667,18.9833,Hungary,HU,Pest,,2548,2548
Verőcemaros,47.8333,19.0333,Hungary,HU,Pest,,2519,2519
Kisbocskaykert,47.6423,21.6583,Hungary,HU,Hajdú-Bihar,,2495,2495
Győrújfalu,47.7224,17.6084,Hungary,HU,Győr-Moson-Sopron,,2494,2494
Szigetszentmárton,47.2333,18.9667,Hungary,HU,Pest,,2461,2461
Kaposmérő,46.3601,17.7024,Hungary,HU,Somogy,,2433,2385
