city,lat,lng,country,iso2,admin_name,capital,population,population_proper
Vyalikaya Byerastavitsa,53.1956,24.0208,Belarus,BY,Hrodzyenskaya Voblasts’,minor,5545,5545
Chysts’,54.2683,27.1089,Belarus,BY,Minskaya Voblasts’,,5422,5422
Rasony,55.9042,28.8092,Belarus,BY,Vitsyebskaya Voblasts’,minor,4946,4946
Vysokaye,52.3686,23.3806,Belarus,BY,Brestskaya Voblasts’,,4859,4859
Brahin,51.7833,30.2667,Belarus,BY,Homyel’skaya Voblasts’,minor,3700,3700
Vasilyevichy,52.2667,29.8000,Belarus,BY,Homyel’skaya Voblasts’,,3435,3363
Drybin,54.1194,31.0931,Belarus,BY,Mahilyowskaya Voblasts’,minor,2974,2974
Turaw,52.0700,27.7400,Belarus,BY,Homyel’skaya Voblasts’,,2772,2738
Kosava,52.7500,25.1500,Belarus,BY,Brestskaya Voblasts’,,1919,1908
Dzisna,55.5667,28.2167,Belarus,BY,Vitsyebskaya Voblasts’,,1492,1455
Nasilava,54.3094,26.7789,Belarus,BY,Minskaya Voblasts’,,1279,1279
Andreyewshchyna,54.5672,30.4522,Belarus,BY,Vitsyebskaya Voblasts’,,1091,1091
Horad Pinsk,52.1214,26.0728,Belarus,BY,Brestskaya Voblasts’,minor,,
Horad Orsha,54.5153,30.4053,Belarus,BY,Vitsyebskaya Voblasts’,minor,,
Horad Kobryn,52.2161,24.3664,Belarus,BY,Brestskaya Voblasts’,minor,,
Horad Rechytsa,52.3639,30.3947,Belarus,BY,Homyel’skaya Voblasts’,minor,,
Horad Luninyets,52.2503,26.7994,Belarus,BY,Brestskaya Voblasts’,minor,,
Lyel’chytsy,51.7894,28.3214,Belarus,BY,Homyel’skaya Voblasts’,minor,,
