city,lat,lng,country,iso2,admin_name,capital,population,population_proper
Engure,57.1607,23.2246,Latvia,LV,Tukums,,1389,1389
Sala,56.5042,25.7622,Latvia,LV,Jēkabpils,,1386,1386
Sabile,57.0500,22.5833,Latvia,LV,Talsi,,1347,1327
Āne,56.6471,23.8123,Latvia,LV,Jelgava,,1336,1324
Mērsrags,57.3333,23.1167,Latvia,LV,Talsi,,1332,1291
Zilupe,56.3833,28.1167,Latvia,LV,Ludza,,1321,1292
Gauja,57.1403,24.2858,Latvia,LV,Ādaži,,1304,1304
Upeslejas,56.9242,24.3831,Latvia,LV,Ropaži,,1292,1292
Lapmežciems,56.9994,23.5161,Latvia,LV,Tukums,,1287,1259
Babīte,56.9567,23.9472,Latvia,LV,Mārupe,,1279,1279
Upesciems,56.9819,24.3375,Latvia,LV,Ropaži,,1276,1276
Silakrogs,56.9639,24.4292,Latvia,LV,Ropaži,,1262,1262
Saulkalne,56.8444,24.4325,Latvia,LV,Salaspils,,1257,1241
Cesvaine,56.9667,26.3167,Latvia,LV,Madona,,1239,1219
Rītausmas,56.3814,24.1708,Latvia,LV,Bauska,,1236,1236
Stūnīši,56.8503,24.0492,Latvia,LV,Olaine,,1221,1221
Rauna,57.3322,25.6097,Latvia,LV,Smiltene,,1218,1215
Viļaka,57.1667,27.6667,Latvia,LV,Balvi,,1216,1205
Ragana,57.1814,24.7097,Latvia,LV,Sigulda,,1179,1179
Valdemārpils,57.3667,22.5833,Latvia,LV,Talsi,,1165,1129
Kalngale,57.0819,24.1599,Latvia,LV,Ādaži,,1158,1158
Gardene,56.6500,23.2167,Latvia,LV,Dobele,,1149,1121
Skulte,56.9186,23.9489,Latvia,LV,Mārupe,,1148,1148
Mazsalaca,57.8667,25.0500,Latvia,LV,Valmiera,,1124,1075
Seda,57.6333,25.7500,Latvia,LV,Valmiera,,1102,1102
Aloja,57.7667,24.8667,Latvia,LV,Limbaži,,1091,1066
Brankas,56.6827,23.8372,Latvia,LV,Jelgava,,1087,1087
Lociki,55.9392,26.6478,Latvia,LV,Augšdaugava,,1066,1059
Līči,56.9492,24.3564,Latvia,LV,Ropaži,,1057,1057
Jumprava,56.6756,24.9725,Latvia,LV,Ogre,,1043,1033
Līgatne,57.2333,25.0500,Latvia,LV,Cēsis,,1015,1011
Aknīste,56.1500,25.7333,Latvia,LV,Jēkabpils,,1011,969
Nereta,56.2044,25.3078,Latvia,LV,Aizkraukle,,1008,987
